source_platform,title,app_id,field_name,value,evidence_type,evidence_text,evidence_url,confidence
android,Lovia: AI Character Chat,com.chatbotai.virtualcharacter.app,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.chatbotai.virtualcharacter.app&hl=en&gl=us,medium
android,Lovia: AI Character Chat,com.chatbotai.virtualcharacter.app,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.chatbotai.virtualcharacter.app&hl=en&gl=us,medium
android,Lovia: AI Character Chat,com.chatbotai.virtualcharacter.app,subscription_cost,"IAP range USD $1.99 - $99.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.chatbotai.virtualcharacter.app&hl=en&gl=us,medium
android,Lovia: AI Character Chat,com.chatbotai.virtualcharacter.app,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.chatbotai.virtualcharacter.app&hl=en&gl=us,medium
android,Siren AI: Easy AI Girl,com.caisiren.poly,age_verification_required,False,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.caisiren.poly&hl=en&gl=us,medium
android,Siren AI: Easy AI Girl,com.caisiren.poly,subscription_required_for_long_chat,True,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.caisiren.poly&hl=en&gl=us,medium
android,Siren AI: Easy AI Girl,com.caisiren.poly,subscription_cost,"IAP range USD $3.99 - $69.99 per item, exact monthly plan unknown",metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.caisiren.poly&hl=en&gl=us,medium
android,Siren AI: Easy AI Girl,com.caisiren.poly,languages_supported,unknown,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.caisiren.poly&hl=en&gl=us,medium
android,Crazy - Role Playing Companion,com.goodcrazyai.app,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.goodcrazyai.app&hl=en&gl=us,medium
android,Crazy - Role Playing Companion,com.goodcrazyai.app,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.goodcrazyai.app&hl=en&gl=us,medium
android,Crazy - Role Playing Companion,com.goodcrazyai.app,subscription_cost,"IAP range USD $3.49 - $59.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.goodcrazyai.app&hl=en&gl=us,medium
android,Crazy - Role Playing Companion,com.goodcrazyai.app,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.goodcrazyai.app&hl=en&gl=us,medium
android,Sugary-AI chat,com.xxxai.sugary,age_verification_required,False,metadata,,https://play.google.com/store/apps/details?id=com.xxxai.sugary&hl=en&gl=us,medium
android,Sugary-AI chat,com.xxxai.sugary,subscription_required_for_long_chat,unknown,metadata,,https://play.google.com/store/apps/details?id=com.xxxai.sugary&hl=en&gl=us,medium
android,Sugary-AI chat,com.xxxai.sugary,subscription_cost,"IAP range USD $3.99 - $119.99 per item, exact monthly plan unknown",metadata,,https://play.google.com/store/apps/details?id=com.xxxai.sugary&hl=en&gl=us,medium
android,Sugary-AI chat,com.xxxai.sugary,languages_supported,unknown,metadata,,https://play.google.com/store/apps/details?id=com.xxxai.sugary&hl=en&gl=us,medium
android,Molly-Soulful AI Friend,com.mollysoulful.aibka.friend,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.mollysoulful.aibka.friend&hl=en&gl=us,medium
android,Molly-Soulful AI Friend,com.mollysoulful.aibka.friend,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.mollysoulful.aibka.friend&hl=en&gl=us,medium
android,Molly-Soulful AI Friend,com.mollysoulful.aibka.friend,subscription_cost,"IAP range USD $3.49 - $99.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.mollysoulful.aibka.friend&hl=en&gl=us,medium
android,Molly-Soulful AI Friend,com.mollysoulful.aibka.friend,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.mollysoulful.aibka.friend&hl=en&gl=us,medium
android,Dayt - AI Girlfriend Chat,com.castlepumpkin.dayt,age_verification_required,False,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, ad removal.",https://play.google.com/store/apps/details?id=com.castlepumpkin.dayt&hl=en&gl=us,medium
android,Dayt - AI Girlfriend Chat,com.castlepumpkin.dayt,subscription_required_for_long_chat,True,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, ad removal.",https://play.google.com/store/apps/details?id=com.castlepumpkin.dayt&hl=en&gl=us,medium
android,Dayt - AI Girlfriend Chat,com.castlepumpkin.dayt,subscription_cost,"IAP range USD $7.99 - $89.99 per item, exact monthly plan unknown",metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, ad removal.",https://play.google.com/store/apps/details?id=com.castlepumpkin.dayt&hl=en&gl=us,medium
android,Dayt - AI Girlfriend Chat,com.castlepumpkin.dayt,languages_supported,unknown,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, ad removal.",https://play.google.com/store/apps/details?id=com.castlepumpkin.dayt&hl=en&gl=us,medium
android,ChatticaAI - AI Character Chat,com.aminteractivesoftware.chatticaai,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, image generation, faster responses.",https://play.google.com/store/apps/details?id=com.aminteractivesoftware.chatticaai&hl=en&gl=us,medium
android,ChatticaAI - AI Character Chat,com.aminteractivesoftware.chatticaai,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, image generation, faster responses.",https://play.google.com/store/apps/details?id=com.aminteractivesoftware.chatticaai&hl=en&gl=us,medium
android,ChatticaAI - AI Character Chat,com.aminteractivesoftware.chatticaai,subscription_cost,"IAP range USD $0.99 - $39.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, image generation, faster responses.",https://play.google.com/store/apps/details?id=com.aminteractivesoftware.chatticaai&hl=en&gl=us,medium
android,ChatticaAI - AI Character Chat,com.aminteractivesoftware.chatticaai,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, image generation, faster responses.",https://play.google.com/store/apps/details?id=com.aminteractivesoftware.chatticaai&hl=en&gl=us,medium
android,TeriBandi: Indian AI Friend,com.aapkigf.ai,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls.",https://play.google.com/store/apps/details?id=com.aapkigf.ai&hl=en&gl=us,medium
android,TeriBandi: Indian AI Friend,com.aapkigf.ai,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls.",https://play.google.com/store/apps/details?id=com.aapkigf.ai&hl=en&gl=us,medium
android,TeriBandi: Indian AI Friend,com.aapkigf.ai,subscription_cost,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls.",https://play.google.com/store/apps/details?id=com.aapkigf.ai&hl=en&gl=us,medium
android,TeriBandi: Indian AI Friend,com.aapkigf.ai,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, voice calls.",https://play.google.com/store/apps/details?id=com.aapkigf.ai&hl=en&gl=us,medium
android,Blush AI: Your Sweetest Corner,com.blush.chat,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.blush.chat&hl=en&gl=us,medium
android,Blush AI: Your Sweetest Corner,com.blush.chat,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.blush.chat&hl=en&gl=us,medium
android,Blush AI: Your Sweetest Corner,com.blush.chat,subscription_cost,"IAP range USD $1.99 - $199.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.blush.chat&hl=en&gl=us,medium
android,Blush AI: Your Sweetest Corner,com.blush.chat,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.blush.chat&hl=en&gl=us,medium
android,Daisy AI: Chat With Soulful AI,com.landro.daisy,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.landro.daisy&hl=en&gl=us,medium
android,Daisy AI: Chat With Soulful AI,com.landro.daisy,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.landro.daisy&hl=en&gl=us,medium
android,Daisy AI: Chat With Soulful AI,com.landro.daisy,subscription_cost,"IAP range USD $1.99 - $99.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.landro.daisy&hl=en&gl=us,medium
android,Daisy AI: Chat With Soulful AI,com.landro.daisy,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.landro.daisy&hl=en&gl=us,medium
android,Mila: AI Roleplay Game,com.flirtly.aidate,age_verification_required,False,metadata,,https://play.google.com/store/apps/details?id=com.flirtly.aidate&hl=en&gl=us,medium
android,Mila: AI Roleplay Game,com.flirtly.aidate,subscription_required_for_long_chat,unknown,metadata,,https://play.google.com/store/apps/details?id=com.flirtly.aidate&hl=en&gl=us,medium
android,Mila: AI Roleplay Game,com.flirtly.aidate,subscription_cost,"IAP range USD $0.99 - $119.99 per item, exact monthly plan unknown",metadata,,https://play.google.com/store/apps/details?id=com.flirtly.aidate&hl=en&gl=us,medium
android,Mila: AI Roleplay Game,com.flirtly.aidate,languages_supported,unknown,metadata,,https://play.google.com/store/apps/details?id=com.flirtly.aidate&hl=en&gl=us,medium
android,Caro AI: Romantic Partner Chat,chat.caro.ai,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=chat.caro.ai&hl=en&gl=us,medium
android,Caro AI: Romantic Partner Chat,chat.caro.ai,subscription_required_for_long_chat,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=chat.caro.ai&hl=en&gl=us,medium
android,Caro AI: Romantic Partner Chat,chat.caro.ai,subscription_cost,"IAP range USD $2.99 - $47.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=chat.caro.ai&hl=en&gl=us,medium
android,Caro AI: Romantic Partner Chat,chat.caro.ai,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=chat.caro.ai&hl=en&gl=us,medium
android,Meetra - Indian AI Girlfriend,com.parulai.app,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata references sign-in or account creation. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.parulai.app&hl=en&gl=us,medium
android,Meetra - Indian AI Girlfriend,com.parulai.app,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata references sign-in or account creation. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.parulai.app&hl=en&gl=us,medium
android,Meetra - Indian AI Girlfriend,com.parulai.app,subscription_cost,"IAP range USD $0.49 - $16.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata references sign-in or account creation. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.parulai.app&hl=en&gl=us,medium
android,Meetra - Indian AI Girlfriend,com.parulai.app,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata references sign-in or account creation. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://play.google.com/store/apps/details?id=com.parulai.app&hl=en&gl=us,medium
android,Persona.AI Pro : AI Friends,com.persona.ai.pro,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.persona.ai.pro&hl=en&gl=us,medium
android,Persona.AI Pro : AI Friends,com.persona.ai.pro,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.persona.ai.pro&hl=en&gl=us,medium
android,Persona.AI Pro : AI Friends,com.persona.ai.pro,subscription_cost,"IAP range USD $0.99 - $99.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.persona.ai.pro&hl=en&gl=us,medium
android,Persona.AI Pro : AI Friends,com.persona.ai.pro,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.persona.ai.pro&hl=en&gl=us,medium
android,WhisperAI - Your AI Friends,com.bytejourney.and.whisper,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: memory.,https://play.google.com/store/apps/details?id=com.bytejourney.and.whisper&hl=en&gl=us,medium
android,WhisperAI - Your AI Friends,com.bytejourney.and.whisper,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: memory.,https://play.google.com/store/apps/details?id=com.bytejourney.and.whisper&hl=en&gl=us,medium
android,WhisperAI - Your AI Friends,com.bytejourney.and.whisper,subscription_cost,"IAP range USD $4.99 - $59.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: memory.,https://play.google.com/store/apps/details?id=com.bytejourney.and.whisper&hl=en&gl=us,medium
android,WhisperAI - Your AI Friends,com.bytejourney.and.whisper,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: memory.,https://play.google.com/store/apps/details?id=com.bytejourney.and.whisper&hl=en&gl=us,medium
android,Blissy: Your AI Friend,com.app.bgirlai,age_verification_required,False,metadata,,https://play.google.com/store/apps/details?id=com.app.bgirlai&hl=en&gl=us,medium
android,Blissy: Your AI Friend,com.app.bgirlai,subscription_required_for_long_chat,unknown,metadata,,https://play.google.com/store/apps/details?id=com.app.bgirlai&hl=en&gl=us,medium
android,Blissy: Your AI Friend,com.app.bgirlai,subscription_cost,"IAP range USD $0.99 - $9.99 per item, exact monthly plan unknown",metadata,,https://play.google.com/store/apps/details?id=com.app.bgirlai&hl=en&gl=us,medium
android,Blissy: Your AI Friend,com.app.bgirlai,languages_supported,unknown,metadata,,https://play.google.com/store/apps/details?id=com.app.bgirlai&hl=en&gl=us,medium
android,Memozy: AI Friend & Journal,com.memozy.memozy,age_verification_required,False,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: memory.",https://play.google.com/store/apps/details?id=com.memozy.memozy&hl=en&gl=us,medium
android,Memozy: AI Friend & Journal,com.memozy.memozy,subscription_required_for_long_chat,True,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: memory.",https://play.google.com/store/apps/details?id=com.memozy.memozy&hl=en&gl=us,medium
android,Memozy: AI Friend & Journal,com.memozy.memozy,subscription_cost,"IAP range USD $4.99 - $9.99 per item, exact monthly plan unknown",metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: memory.",https://play.google.com/store/apps/details?id=com.memozy.memozy&hl=en&gl=us,medium
android,Memozy: AI Friend & Journal,com.memozy.memozy,languages_supported,unknown,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: memory.",https://play.google.com/store/apps/details?id=com.memozy.memozy&hl=en&gl=us,medium
android,Juice AI - Anime Friend Chat,com.rolechatgame.juiceai,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rolechatgame.juiceai&hl=en&gl=us,medium
android,Juice AI - Anime Friend Chat,com.rolechatgame.juiceai,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rolechatgame.juiceai&hl=en&gl=us,medium
android,Juice AI - Anime Friend Chat,com.rolechatgame.juiceai,subscription_cost,"IAP range USD $1.99 - $49.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rolechatgame.juiceai&hl=en&gl=us,medium
android,Juice AI - Anime Friend Chat,com.rolechatgame.juiceai,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rolechatgame.juiceai&hl=en&gl=us,medium
android,Berry AI: Your Anime Fantasy,com.berryai.chat2026,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.berryai.chat2026&hl=en&gl=us,medium
android,Berry AI: Your Anime Fantasy,com.berryai.chat2026,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.berryai.chat2026&hl=en&gl=us,medium
android,Berry AI: Your Anime Fantasy,com.berryai.chat2026,subscription_cost,"IAP range USD $1.99 - $49.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.berryai.chat2026&hl=en&gl=us,medium
android,Berry AI: Your Anime Fantasy,com.berryai.chat2026,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.berryai.chat2026&hl=en&gl=us,medium
android,Bella-Anime AI Friend,com.pro.bella.aia.ldw,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.pro.bella.aia.ldw&hl=en&gl=us,medium
android,Bella-Anime AI Friend,com.pro.bella.aia.ldw,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.pro.bella.aia.ldw&hl=en&gl=us,medium
android,Bella-Anime AI Friend,com.pro.bella.aia.ldw,subscription_cost,"IAP range USD $3.49 - $99.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.pro.bella.aia.ldw&hl=en&gl=us,medium
android,Bella-Anime AI Friend,com.pro.bella.aia.ldw,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.pro.bella.aia.ldw&hl=en&gl=us,medium
android,Voxy : Your AI Friend,voxy.friend.chat.ai,age_verification_required,False,metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=voxy.friend.chat.ai&hl=en&gl=us,medium
android,Voxy : Your AI Friend,voxy.friend.chat.ai,subscription_required_for_long_chat,unknown,metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=voxy.friend.chat.ai&hl=en&gl=us,medium
android,Voxy : Your AI Friend,voxy.friend.chat.ai,subscription_cost,unknown,metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=voxy.friend.chat.ai&hl=en&gl=us,medium
android,Voxy : Your AI Friend,voxy.friend.chat.ai,languages_supported,unknown,metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=voxy.friend.chat.ai&hl=en&gl=us,medium
android,Fantasy.AI:Chat With Character,online.fantasyai.android,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: image generation.,https://play.google.com/store/apps/details?id=online.fantasyai.android&hl=en&gl=us,medium
android,Fantasy.AI:Chat With Character,online.fantasyai.android,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: image generation.,https://play.google.com/store/apps/details?id=online.fantasyai.android&hl=en&gl=us,medium
android,Fantasy.AI:Chat With Character,online.fantasyai.android,subscription_cost,"IAP range USD $0.99 - $99.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: image generation.,https://play.google.com/store/apps/details?id=online.fantasyai.android&hl=en&gl=us,medium
android,Fantasy.AI:Chat With Character,online.fantasyai.android,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: image generation.,https://play.google.com/store/apps/details?id=online.fantasyai.android&hl=en&gl=us,medium
android,Intimate - AI Girlfriend,com.growinpainsllc.intimate,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.growinpainsllc.intimate&hl=en&gl=us,medium
android,Intimate - AI Girlfriend,com.growinpainsllc.intimate,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.growinpainsllc.intimate&hl=en&gl=us,medium
android,Intimate - AI Girlfriend,com.growinpainsllc.intimate,subscription_cost,"IAP range USD $5.99 - $119.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.growinpainsllc.intimate&hl=en&gl=us,medium
android,Intimate - AI Girlfriend,com.growinpainsllc.intimate,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.growinpainsllc.intimate&hl=en&gl=us,medium
android,Perfect Girl - Virtual AI Chat,com.perfect.girl.ai.chat,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.perfect.girl.ai.chat&hl=en&gl=us,medium
android,Perfect Girl - Virtual AI Chat,com.perfect.girl.ai.chat,subscription_required_for_long_chat,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.perfect.girl.ai.chat&hl=en&gl=us,medium
android,Perfect Girl - Virtual AI Chat,com.perfect.girl.ai.chat,subscription_cost,"IAP range USD $5.99 - $99.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.perfect.girl.ai.chat&hl=en&gl=us,medium
android,Perfect Girl - Virtual AI Chat,com.perfect.girl.ai.chat,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.perfect.girl.ai.chat&hl=en&gl=us,medium
android,AI GirlFriend AI Story ChatJoy,com.xvideostudio.videodownload,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.xvideostudio.videodownload&hl=en&gl=us,medium
android,AI GirlFriend AI Story ChatJoy,com.xvideostudio.videodownload,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.xvideostudio.videodownload&hl=en&gl=us,medium
android,AI GirlFriend AI Story ChatJoy,com.xvideostudio.videodownload,subscription_cost,"IAP range USD $0.99 - $499.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.xvideostudio.videodownload&hl=en&gl=us,medium
android,AI GirlFriend AI Story ChatJoy,com.xvideostudio.videodownload,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=com.xvideostudio.videodownload&hl=en&gl=us,medium
android,Girly - AI Girlfriend Chat,weappico.girly.android,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=weappico.girly.android&hl=en&gl=us,medium
android,Girly - AI Girlfriend Chat,weappico.girly.android,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=weappico.girly.android&hl=en&gl=us,medium
android,Girly - AI Girlfriend Chat,weappico.girly.android,subscription_cost,"IAP range USD $6.49 - $59.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=weappico.girly.android&hl=en&gl=us,medium
android,Girly - AI Girlfriend Chat,weappico.girly.android,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=weappico.girly.android&hl=en&gl=us,medium
